ss,bill_sa,mass,wing,billd,billw,billl,tarsus,time,obs,island
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.335669002,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,4.571237905,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,1.634968302,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.135468802,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.003003003,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.069736403,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.636970304,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.168835502,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.602602603,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.103103103,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,1.668335002,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.302302302,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.103103103,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.469135802,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.769436103,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,1.768435102,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.269936603,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.969636303,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.635969303,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.602602603,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.770437104,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.370036703,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.235568902,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,4.804804805,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.969636303,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.203203203,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.535869203,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,1.434768101,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,1.935268602,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.102102102,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,1.701701702,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.068735402,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.035368702,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.902902903,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,1.835168502,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,1.868535202,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.069736403,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.102102102,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.235568902,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,1.935268602,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,2.469135802,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,1.835168502,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,3.570236904,60,CZ
187,81.6,21.2,62.57,6.23,5.53,8.83,19.62,5.605605606,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.969636303,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.769436103,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,4.004004004,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,1.835168502,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,6.806806807,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,7.674341008,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,5.305305305,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.869536203,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,8.308308308,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.103103103,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,18.41841842,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.203203203,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.336670003,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,1.401401401,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,5.438772105,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,1.835168502,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.536870204,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.936269603,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,5.138471805,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.936269603,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,4.938271605,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.402402402,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,9.70970971,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,4.170837504,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,1.668335002,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.135468802,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.635969303,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.370036703,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.202202202,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.969636303,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.702702703,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,4.037370704,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.770437104,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.102102102,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.837170504,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.102102102,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,1.167834501,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,1.668335002,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.003003003,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,1.267934601,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.035368702,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,0.834167501,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.435769102,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.102102102,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.937270604,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,1.868535202,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.736069403,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.002002002,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.036369703,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.235568902,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.102102102,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.670337004,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,1.968635302,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,1.201201201,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,4.704704705,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.569235903,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,3.903903904,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,14.94828161,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,4.604604605,60,CZ
188,80,19.5,59.45,6.27,5.05,9,18.73,2.869536203,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.701701702,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,6.072739406,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,4.571237905,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.067734401,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,0.900900901,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.302302302,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,8.575241909,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,4.004004004,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,3.036369703,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,3.570236904,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,0.800800801,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,0.900900901,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.334668001,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,0.867534201,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.968635302,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,4.304304304,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.469135802,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,3.203203203,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,3.603603604,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,4.404404404,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.201201201,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.569235903,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.135468802,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.101101101,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.434768101,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.869536203,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.067734401,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.802802803,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.035368702,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,3.570236904,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,4.371037704,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,5.605605606,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.001001001,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,4.170837504,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.701701702,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,3.570236904,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.534868202,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.102102102,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,0.767434101,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,4.938271605,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,4.170837504,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.468134801,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,6.272939606,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,4.604604605,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.468134801,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.836169503,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,3.703703704,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,4.371037704,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,0.934267601,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.835168502,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,6.139472806,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.769436103,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.501501502,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.435769102,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.335669002,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.102102102,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,5.238571905,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,3.737070404,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,1.735068402,60,CZ
190,71.6,18,58.83,5.87,4.8,8.54,17.83,2.736069403,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.335669002,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.868535202,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,3.403403403,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.402402402,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,0.600600601,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.534868202,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.267934601,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,3.036369703,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,0.934267601,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,0.834167501,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.434768101,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,0.867534201,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.635969303,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.735068402,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.502502503,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.534868202,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,0.900900901,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.601601602,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.835168502,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.067734401,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.501501502,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.268935602,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.001001001,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.501501502,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.935268602,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.268935602,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,0.967634301,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.801801802,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.901901902,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,3.169836503,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.134467801,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,5.972639306,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.235568902,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.868535202,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.635969303,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.502502503,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.901901902,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,5.005005005,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.201201201,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.268935602,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.101101101,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,0.900900901,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.736069403,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,4.871538205,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,0.967634301,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,2.569235903,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.334668001,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.735068402,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.301301301,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.201201201,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.601601602,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.201201201,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.267934601,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.701701702,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.801801802,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.768435102,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.134467801,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.301301301,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,3.436770103,60,CZ
191,77.6,20.9,63.22,6.24,5.05,8.75,20.37,1.501501502,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,1.935268602,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.237570904,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,3.003003003,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,1.101101101,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,8.475141808,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.068735402,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.469135802,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,3.036369703,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,5.905905906,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,10.41041041,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,3.803803804,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.902902903,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,3.036369703,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,5.005005005,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,3.169836503,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,1.368034701,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,5.005005005,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,3.303303303,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,3.670337004,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,1.901901902,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,6.906906907,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.104104104,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,9.77644311,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.738071405,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.771438105,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.804804805,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,3.269936603,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,1.968635302,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.936269603,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.237570904,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,1.368034701,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,5.205205205,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.902902903,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.902902903,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.535869203,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,1.267934601,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.904904905,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.635969303,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,0.567233901,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.936269603,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.369035702,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,3.403403403,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,0.767434101,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,5.438772105,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.702702703,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,0.500500501,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.170837504,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,1.301301301,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.335669002,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.237570904,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.402402402,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.469135802,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.235568902,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.268935602,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.469135802,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.237570904,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,1.201201201,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,5.405405405,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,4.537871205,60,CZ
192,82.4,19.8,62.6,6.05,5.05,9.45,19.79,2.736069403,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.001001001,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.836169503,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.834167501,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.502502503,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.2669336,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.633967301,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.667334001,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.768435102,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.600600601,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.001001001,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,3.636970304,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.601601602,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.002002002,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.001001001,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.335669002,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.736069403,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,3.036369703,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.534868202,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.868535202,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.135468802,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.167834501,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.834167501,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.301301301,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.168835502,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.602602603,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.068735402,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.700700701,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.235568902,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.369035702,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.834167501,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.369035702,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,3.436770103,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,4.904904905,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,3.436770103,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.202202202,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.034367701,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.235568902,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.768435102,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.767434101,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,3.370036703,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.335669002,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.668335002,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.769436103,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.201201201,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.867534201,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.800800801,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.967634301,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.001001001,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,3.536870204,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.368034701,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.867534201,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.601601602,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,1.768435102,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.535869203,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,0.900900901,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.402402402,60,CZ
193,73.6,19.5,61.86,6.36,5.33,8.02,18.59,2.002002002,60,CZ
